Brand,Model,Year,Status,Mileage,Dealer,Price
Audi,Q8,2020,Certified,30007.0,Audi Fort Worth,50991.0
Hyundai,Tucson,2013,Used,85277.0,Texas Auto Sales,13995.0
Acura,MDX,2023,New,,Hiley Acura,58560.0
Acura,TLX,2023,New,,Hiley Acura,50195.0
Acura,MDX,2024,New,,Hiley Acura,56345.0
Acura,Integra,2024,New,,Hiley Acura,38295.0
Ford,Mustang,2024,New,,Prosper Ford,44650.0
Ford,F-250,2023,New,,Cavender Grande Ford,46835.0
Toyota,Highlander,2013,Used,133842.0,Shottenkirk Toyota of Granbury,17474.0
Toyota,Highlander,2024,New,,Shottenkirk Toyota of Granbury,46847.0
Toyota,Tundra,2022,Used,19460.0,Shottenkirk Toyota of Granbury,55963.0
Toyota,4Runner,2022,Certified,28019.0,Shottenkirk Toyota of Granbury,51957.0
Jeep,Grand Cherokee,2023,Used,7734.0,Shottenkirk Toyota of Granbury,56943.0
Toyota,4Runner,2023,Certified,16399.0,Shottenkirk Toyota of Granbury,41955.0
Toyota,Tundra,2022,Used,17250.0,Shottenkirk Toyota of Granbury,47951.0
Toyota,Highlander,2021,Used,32750.0,Shottenkirk Toyota of Granbury,42901.0
Toyota,Tundra,2022,Used,27789.0,Shottenkirk Toyota of Granbury,54996.0
Hyundai,Sonata,2016,Used,51786.0,Shottenkirk Hyundai of Granbury,15511.0
Buick,GX,2023,New,,Hiley Buick GMC of Fort Worth,22940.0
Toyota,Tacoma,2023,Used,10070.0,Hiley Buick GMC of Fort Worth,53699.0
Ford,F-250,2023,Used,5271.0,Hiley Buick GMC of Fort Worth,68901.0
Subaru,WRX,2023,New,,Hiley Buick GMC of Fort Worth,31396.0
Subaru,WRX,2023,New,,Hiley Buick GMC of Fort Worth,33196.0
Cadillac,Escalade,2019,Used,57160.0,Granbury Nissan,50479.0
Chevrolet,Camaro,2023,New,,Moritz Chevrolet,48435.0
Volvo,S60,2022,Certified,22210.0,Principle Volvo Cars San Antonio,29962.0
Volvo,V60,2020,Certified,34524.0,Principle Volvo Cars San Antonio,37968.0
Lincoln,MKC,2016,Used,66581.0,Principle Volvo Cars San Antonio,15968.0
Volvo,XC90,2020,Used,49209.0,Principle Volvo Cars San Antonio,32962.0
Volkswagen,Atlas,2021,Used,14085.0,Principle Volvo Cars San Antonio,32962.0
Volvo,V90,2020,Certified,25999.0,Principle Volvo Cars San Antonio,46968.0
Toyota,Camry,2019,Used,59047.0,Principle Volvo Cars San Antonio,20962.0
Volvo,XC90,2019,Certified,37000.0,Principle Volvo Cars San Antonio,33962.0
Kia,Stinger,2023,New,,Van Griffith Kia,55513.0
Kia,Sportage,2024,New,,Van Griffith Kia,39808.0
Kia,Sorento,2023,New,,Van Griffith Kia,40213.0
GMC,Sierra,2020,Certified,15492.0,Cavender Buick GMC North,42900.0
Nissan,Titan,2010,Used,97056.0,Access Ford Lincoln of Corpus Christi,11999.0
Chevrolet,Silverado,2010,Used,191121.0,Access Ford Lincoln of Corpus Christi,11499.0
Chevrolet,Equinox,2023,New,,Allways Chevrolet,31751.0
Nissan,Pathfinder,2024,New,,HICKS FAMILY NISSAN,45580.0
Subaru,Ascent,2022,Certified,13907.0,Huffines Kia Corinth,36477.0
Genesis,G80,2019,Used,40071.0,Huffines Kia Corinth,26977.0
Subaru,Ascent,2022,Certified,29393.0,Huffines Kia Corinth,35977.0
RAM,1500,2024,New,,AutoNation Chrysler Dodge Jeep Ram North Fort Worth,49150.0
RAM,1500,2023,New,,AutoNation Chrysler Dodge Jeep Ram North Fort Worth,36988.0
RAM,1500,2024,New,,AutoNation Chrysler Dodge Jeep Ram North Fort Worth,70988.0
RAM,1500,2024,New,,AutoNation Chrysler Dodge Jeep Ram North Fort Worth,45988.0
Mazda,CX-9,2021,Used,64874.0,North Park Mazda,26995.0
Ford,Explorer,2023,New,,Bill Utter Ford,50165.0
Ford,Mustang,2024,New,,Bill Utter Ford,
Ford,F-350,2023,New,,Bill Utter Ford,75905.0
Audi,Q8,2019,Used,21472.0,Honda of Denton,48998.0
Audi,A4,2021,Used,44474.0,Ritchey Automotive,28088.0
Dodge,Charger,2023,New,,Jackson Mac Haik Chrysler Dodge Jeep Ram,56705.0
Jeep,Grand Cherokee,2023,New,,Jackson Mac Haik Chrysler Dodge Jeep Ram,36675.0
Jeep,Grand Cherokee,2023,New,,Jackson Mac Haik Chrysler Dodge Jeep Ram,54680.0
Jeep,Grand Cherokee,2023,New,,Jackson Mac Haik Chrysler Dodge Jeep Ram,44865.0
Jeep,Grand Cherokee,2023,New,,Jackson Mac Haik Chrysler Dodge Jeep Ram,48865.0
Jeep,Grand Cherokee,2023,New,,Jackson Mac Haik Chrysler Dodge Jeep Ram,44995.0
Mazda,MX-5 Miata,2023,New,,Mazda of Jackson,38225.0
Chevrolet,Suburban,2023,New,,James Wood AutoPark,76685.0
Chevrolet,Corvette,2023,New,,James Wood AutoPark,100270.0
Cadillac,XT6,2023,New,,James Wood AutoPark,59640.0
Cadillac,XT5,2023,New,,James Wood AutoPark,56390.0
GMC,Canyon,2023,New,,James Wood AutoPark,59080.0
Kia,Sorento,2023,New,,Wilson Kia on Lakeland,46560.0
Kia,Telluride,2024,New,,Wilson Kia on Lakeland,52350.0
Nissan,Maxima,2021,Used,43251.0,Wilson Kia on Lakeland,27991.0
Mercedes,C-Class,2017,Used,65177.0,Acura of Jackson,22768.0
Lexus,IS,2011,Used,126555.0,Gowdy Autoplex,11971.0
Jeep,Wrangler,2017,Used,95877.0,Gowdy Autoplex,26871.0
Toyota,Land Cruiser,1999,Used,253349.0,Gowdy Autoplex,11963.0
Buick,GX,2023,New,,Fowler Buick GMC,31200.0
GMC,Yukon,2023,New,,Fowler Buick GMC,79115.0
Toyota,4Runner,2023,New,,Gray-Daniels Toyota,55451.0
Toyota,4Runner,2023,New,,Gray-Daniels Toyota,50862.0
Toyota,Land Cruiser,2016,Used,127336.0,Noel Daniels Motor Company,50000.0
Mercedes,EQS,2023,New,,Mercedes-Benz of Jackson,116620.0
BMW,2,2016,Used,44219.0,Jordan Motorcars,22675.0
Porsche,911,2007,Used,69867.0,Jordan Motorcars,69975.0
Chevrolet,Silverado,2015,Used,91153.0,Sign It Drive It,17997.0
GMC,Yukon,2020,Used,136815.0,Sign It Drive It,37997.0
Toyota,Highlander,2022,Used,19844.0,INFINITI of San Antonio,45977.0
Honda,Accord,2018,Used,60730.0,INFINITI of San Antonio,23980.0
Honda,CR-V,2015,Used,141154.0,AutoNation USA San Antonio,13995.0
Chevrolet,Corvette,2013,Used,12105.0,AutoNation USA San Antonio,47995.0
BMW,Coupe,2023,Used,3720.0,Principle BMW of San Antonio,46462.0
Toyota,Supra,2022,Used,3830.0,Principle BMW of San Antonio,56962.0
Audi,Q7,2020,Used,38289.0,Principle BMW of San Antonio,47962.0
Mercedes,GLS 580,2021,Used,36443.0,Principle BMW of San Antonio,78562.0
Genesis,G80,2018,Used,31843.0,Principle BMW of San Antonio,29062.0
Mercedes,GLE,2021,Used,28616.0,Principle BMW of San Antonio,86662.0
Honda,Pilot,2024,New,,Fernandez Honda,44075.0
Honda,Accord,2023,New,,Fernandez Honda,30610.0
Honda,Pilot,2022,Certified,6541.0,Fernandez Honda,32988.0
Hyundai,Santa Fe,2018,Used,56387.0,Red McCombs Superior Hyundai,19423.0
Audi,A5,2023,New,,Audi Dominion,58790.0
Toyota,GR86,2022,Used,32639.0,Audi Dominion,32992.0
Genesis,G70,2023,Used,3744.0,Cavender Toyota,47991.0
Lexus,RX,2022,Used,18538.0,Cavender Toyota,52393.0
Land Rover,Range Rover,2020,Used,57378.0,Cavender Toyota,46892.0
Toyota,Camry,2024,New,,Cavender Toyota,41158.0
Toyota,Highlander,2022,Certified,16893.0,Cavender Toyota,43692.0
Toyota,Camry,2024,New,,Cavender Toyota,36530.0
Jeep,Wrangler,2020,Used,17911.0,Cavender Toyota,45991.0
Chevrolet,Tahoe,2021,Used,39708.0,Hill Country Honda,53995.0
Honda,Civic,2024,New,,Hill Country Honda,32100.0
Honda,Pilot,2023,New,,Hill Country Honda,41850.0
Toyota,Tundra,2018,Used,84149.0,Hill Country Honda,34895.0
Porsche,Macan,2018,Used,74029.0,Hill Country Honda,27995.0
Chevrolet,Tahoe,2022,Used,24499.0,Cavender Buick GMC West,64453.0
Nissan,Titan,2023,New,,Ingram Park Nissan,40461.0
Toyota,Tundra,2020,Used,22965.0,Shottenkirk Toyota of Weatherford,46933.0
Toyota,Tundra,2019,Certified,42003.0,Shottenkirk Toyota of Weatherford,42882.0
Ford,Mustang,2024,New,,McCombs Ford West,33100.0
Ford,Mustang,2024,New,,McCombs Ford West,32930.0
Ford,F-350,2023,New,,SouthWest Ford,72695.0
Ford,F-350,2023,New,,SouthWest Ford,56405.0
Ford,F-250,2023,New,,SouthWest Ford,64890.0
Ford,Bronco,2023,New,,SouthWest Ford,62895.0
GMC,Sierra,2024,New,,Ancira / Buick / GMC,84750.0
Mercedes,4MATIC,2020,Used,25225.0,Mark Motors,104888.0
Ford,F-150,2023,Used,1929.0,Nissan of Boerne,84244.0
Hyundai,Ioniq,2023,New,,Principle Hyundai Boerne,43945.0
Hyundai,Kona,2023,New,,Principle Hyundai Boerne,25600.0
Infiniti,QX80,2024,New,,Principle INFINITI of Boerne,85205.0
Nissan,Titan,2017,Used,82127.0,Carvix,21899.0
GMC,Sierra,2023,New,,Legacy Chevrolet Buick GMC,72875.0
Chevrolet,Equinox,2024,New,,Legacy Chevrolet Buick GMC,30070.0
Chevrolet,Silverado,2024,New,,Legacy Chevrolet Buick GMC,86135.0
Chevrolet,Silverado,2024,New,,Legacy Chevrolet Buick GMC,90190.0
Jeep,Grand Cherokee,2023,New,,Woolwine Chrysler Dodge Jeep Ram Inc,83735.0
Jeep,Grand Cherokee,2023,New,,Woolwine Chrysler Dodge Jeep Ram Inc,51030.0
Jeep,Grand Cherokee,2023,New,,Woolwine Chrysler Dodge Jeep Ram Inc,57780.0
Jeep,Grand Cherokee,2023,New,,James Ceranti Chrysler Dodge Jeep,
Mercedes,E-Class,2023,Certified,1537.0,Mercedes-Benz of Boerne,69997.0
Ford,F-250,2023,New,,Utter Family of Dealerships,58515.0
Hyundai,Elantra,2023,New,,Texoma Hyundai,24870.0
Hyundai,Elantra,2023,New,,Texoma Hyundai,28230.0
Chevrolet,Suburban,2023,Used,6286.0,Sherman Chevrolet Cadillac,69799.0
Chevrolet,Impala,2019,Used,52715.0,Sherman Chevrolet Cadillac,23499.0
Chevrolet,Tahoe,2021,Used,37889.0,Sherman Chevrolet Cadillac,53799.0
Chevrolet,Silverado,2021,Used,71686.0,Freedom Chrysler Dodge Jeep Ram North by Ed Morse,33691.0
GMC,Canyon,2021,Certified,19800.0,Bruner Motors Inc.,31599.0
GMC,Sierra,2022,Certified,24323.0,Bruner Motors Inc.,70995.0
Chevrolet,Traverse,2023,New,,Classic Chevrolet Cadillac of Denison,51515.0
Chevrolet,Silverado,2024,New,,Walt Massey Chevrolet,54970.0
Jeep,Wrangler,2021,Used,14271.0,Walt Massey Chevrolet,34000.0
Chevrolet,Silverado,2024,New,,Walt Massey Chevrolet,78825.0
Nissan,Maxima,2021,Used,31943.0,Walt Massey Chevrolet,31500.0
GMC,Sierra,2023,New,,FREDERICKSBURG CHEVROLET BUICK GMC,87515.0
Mazda,CX-5,2023,New,,J. Allen Mazda,28745.0
Chevrolet,Corvette,2023,New,,North Park Chevrolet,75635.0
Chevrolet,Silverado,2024,New,,North Park Chevrolet,87235.0
Chevrolet,Bolt,2023,New,,North Park Chevrolet,32180.0
Chevrolet,Silverado,2024,New,,North Park Chevrolet,65350.0
Chevrolet,Bolt,2023,New,,North Park Chevrolet,32180.0
Chevrolet,Camaro,2024,New,,North Park Chevrolet,78880.0
Chevrolet,Trailblazer,2023,New,,North Park Chevrolet,33105.0
Chevrolet,Blazer,2023,New,,North Park Chevrolet,41395.0
Chevrolet,Suburban,2023,New,,North Park Chevrolet,84635.0
Chevrolet,Malibu,2023,New,,North Park Chevrolet,27999.0
Chevrolet,Suburban,2023,New,,North Park Chevrolet,84665.0
Chevrolet,Trailblazer,2023,New,,North Park Chevrolet,27495.0
Chevrolet,Blazer,2023,New,,North Park Chevrolet,43265.0
Chevrolet,LS,2023,New,,North Park Chevrolet,23545.0
Chevrolet,LS,2023,New,,North Park Chevrolet,60665.0
Mitsubishi,Outlander,2021,Used,46590.0,Star Chevrolet,19800.0
Ford,F-350,2023,New,,Bayer Ford,66945.0
Ford,Bronco,2023,New,,Bayer Ford,70155.0
Ford,Bronco,2023,New,,Bayer Ford,74370.0
Ford,Expedition,2023,New,,Bayer Ford,81232.0
Ford,F-350,2023,New,,Bayer Ford,66695.0
Ford,F-350,2023,New,,Bayer Ford,70215.0
Ford,F-350,2023,New,,Bayer Ford,60125.0
Jeep,Wrangler,2024,New,,Karl Klement Chrysler-Dodge-Jeep,50774.0
Ford,F-150,2023,New,,Trotter Ford Lincoln,89590.0
GMC,Yukon,2023,New,,Glenn Polk Chevrolet Buick GMC of Gainesville,100320.0
GMC,Sierra,2023,New,,Glenn Polk Chevrolet Buick GMC of Gainesville,61835.0
Dodge,Durango,2023,New,,Smart Chrysler Dodge Jeep,50625.0
Honda,HR-V,2024,New,,Smart Honda,27525.0
Honda,Accord,2023,New,,Smart Honda,35425.0
Honda,Odyssey,2024,New,,Smart Honda,46475.0
Honda,HR-V,2024,New,,Smart Honda,29980.0
Honda,HR-V,2024,New,,Smart Honda,25850.0
Honda,HR-V,2024,New,,Smart Honda,26945.0
Chevrolet,Bolt,2023,New,,Smart Chevrolet Buick GMC,28630.0
Chevrolet,Traverse,2023,New,,Ray Brandt Chevrolet,
Ford,Escape,2023,New,,Glenn Polk Ford,43150.0
Ford,Bronco,2023,New,,Glenn Polk Ford,56815.0
Dodge,Charger,2023,New,,Glenn Polk Autoplex CDJR,39615.0
Mercedes,GLE,2023,Used,5645.0,Mercedes-Benz of South Mississippi,83999.0
Mercedes,CL,2016,Certified,55650.0,Mercedes-Benz of South Mississippi,44997.0
Mercedes,2,2023,Certified,1495.0,Mercedes-Benz of South Mississippi,47264.0
Jeep,Wrangler,2017,Used,50188.0,Mandal Chrysler Dodge Jeep Ram,25034.0
Ford,F-150,2021,Used,25717.0,Mandal Chrysler Dodge Jeep Ram,42773.0
BMW,M5,2021,Used,24369.0,Galleria BMW,61990.0
Infiniti,Q5,2022,Certified,15510.0,INFINITI of South Mississippi,35981.0
Ford,F-250,2023,New,,Ken Stoepel Ford,94655.0
Ford,F-250,2023,New,,Ken Stoepel Ford,76256.0
GMC,Sierra,2024,New,,Bruner Chevrolet Buick GMC - Early,94225.0
GMC,Sierra,2024,New,,Bruner Chevrolet Buick GMC - Early,68130.0
GMC,Sierra,2024,New,,Bruner Chevrolet Buick GMC - Early,98605.0
Ford,F-250,2023,New,,Cannon Ford of Cleveland,67325.0
Ford,F-250,2023,New,,Cannon Ford of Cleveland,67325.0
Ford,F-250,2023,New,,Cannon Ford of Cleveland,67325.0
Ford,Explorer,2023,New,,Cannon Ford of Cleveland,45925.0
Ford,F-250,2023,New,,Cannon Ford of Cleveland,67325.0
Ford,F-250,2023,New,,Cannon Ford of Cleveland,67325.0
Ford,F-250,2023,New,,Cannon Ford of Cleveland,67325.0
Ford,F-250,2023,New,,Cannon Ford of Cleveland,67325.0
Ford,F-250,2023,New,,Cannon Ford of Cleveland,67325.0
Ford,F-250,2023,New,,Cannon Ford of Cleveland,67325.0
Ford,F-150,2023,New,,Cannon Ford of Cleveland,72295.0
Ford,F-250,2023,New,,Cannon Ford of Cleveland,57235.0
Ford,F-250,2023,New,,Cannon Ford of Cleveland,67325.0
Ford,F-250,2023,New,,Cannon Ford of Cleveland,67325.0
Ford,F-250,2023,New,,Cannon Ford of Cleveland,67325.0
Ford,Expedition,2023,New,,Cannon Ford of Cleveland,84995.0
Ford,F-250,2023,New,,Cannon Ford of Cleveland,67325.0
Ford,F-250,2023,New,,Cannon Ford of Cleveland,67325.0
Ford,Expedition,2023,New,,Woody Ford,83236.0
Chevrolet,Silverado,2019,Used,141950.0,Woody Ford,35698.0
Infiniti,QX80,2022,Used,35976.0,Woody Ford,47924.0
Toyota,RAV4,2019,Used,48070.0,Woody Ford,29543.0
Ford,Bronco,2023,New,,Everett Ford,49615.0
Ford,Bronco,2023,New,,Everett Ford,96825.0
Infiniti,QX60,2020,Used,60404.0,McLarty Nissan of Benton,24994.0
Jeep,Wagoneer,2022,Used,22374.0,McLarty Nissan of Benton,59562.0
Nissan,Rogue,2019,Used,16192.0,Campbell Chrysler Dodge Jeep RAM,22499.0
Ford,F-250,2020,Used,45012.0,Everett Buick GMC,62639.0
Chevrolet,Colorado,2023,New,,Cantu Chevrolet,38770.0
Chevrolet,Trailblazer,2023,New,,Cantu Chevrolet,25595.0
Lincoln,Corsair,2020,Used,20469.0,Kory Hooks Ford,31959.0
GMC,Sierra,2022,New,,Heartland Chevrolet GMC,45418.0
GMC,Sierra,2022,New,,Heartland Chevrolet GMC,45779.0
GMC,Sierra,2024,New,,Heartland Chevrolet GMC,48925.0
GMC,Sierra,2022,New,,Heartland Chevrolet GMC,45779.0
Volvo,V90,2020,Used,45672.0,Landers Chrysler Dodge Jeep RAM,42000.0
Alfa Romeo,Stelvio,2020,Used,33758.0,Landers Chrysler Dodge Jeep RAM,29500.0
BMW,M5,2019,Used,66950.0,Landers Chrysler Dodge Jeep RAM,59000.0
Kia,Seltos,2024,New,,Landers Kia,27705.0
Kia,Seltos,2024,New,,Landers Kia,31085.0
Kia,K5,2024,New,,Landers Kia,35590.0
Kia,GT,2024,New,,Landers Kia,31430.0
Nissan,Maxima,2019,Used,45278.0,Landers Toyota,21995.0
Ford,Bronco,2022,Used,11075.0,Landers Toyota,47494.0
Jeep,Renegade,2023,New,,Crown Dodge Chrysler Jeep Ram Fiat,30500.0
RAM,2500,2024,New,,Crown Dodge Chrysler Jeep Ram Fiat,67500.0
GMC,Sierra,2023,New,,Lipscomb Auto Center,68990.0
Toyota,RAV4,2023,New,,Cannon Toyota of Moss Point,35352.0
Toyota,Corolla,2023,New,,Cannon Toyota of Moss Point,26665.0
Toyota,Crown,2023,New,,Cannon Toyota of Moss Point,47943.0
Toyota,Camry,2024,New,,Cannon Toyota of Moss Point,28599.0
Toyota,4Runner,2023,New,,Cannon Toyota of Moss Point,47952.0
Toyota,RAV4,2023,New,,Cannon Toyota of Moss Point,30069.0
Toyota,Tacoma,2023,New,,Cannon Toyota of Moss Point,38572.0
Toyota,Camry,2024,New,,Cannon Toyota of Moss Point,41583.0
Toyota,4Runner,2023,New,,Cannon Toyota of Moss Point,49224.0
Toyota,Tundra,2023,New,,Cannon Toyota of Moss Point,68965.0
Hyundai,Elantra,2023,New,,Carter County Hyundai,22395.0
Hyundai,Elantra,2023,New,,Carter County Hyundai,23730.0
Hyundai,Elantra,2023,New,,Carter County Hyundai,25700.0
Volvo,XC90,2020,Used,81983.0,Patriot Chevrolet Buick GMC of Ardmore,38000.0
BMW,740,2018,Used,56797.0,Patriot Chevrolet Buick GMC of Ardmore,34000.0
Ford,Mustang,2022,Used,27098.0,Patriot Chevrolet Buick GMC of Ardmore,28000.0
Volkswagen,Atlas,2021,Used,55269.0,Mark McLarty Toyota,25993.0
Toyota,Sequoia,2018,Certified,81859.0,Mark McLarty Toyota,39992.0
Subaru,Outback,2019,Used,62205.0,McLarty Nissan of North Little Rock,22808.0
Chevrolet,Blazer,2019,Used,65053.0,McLarty Nissan of North Little Rock,22137.0
Chevrolet,Tahoe,2008,Used,261259.0,Bayer Chevrolet Buick Cadillac,3995.0
Chevrolet,Traverse,2023,New,,Bayer Chevrolet Buick Cadillac,34915.0
Chevrolet,Colorado,2023,New,,Bayer Chevrolet Buick Cadillac,43890.0
GMC,Yukon,2021,Used,63778.0,Crain Ford of Jacksonville,50995.0
Ford,Explorer,2023,New,,Freedom Ford,53565.0
Ford,Explorer,2023,New,,Freedom Ford,60885.0
Chevrolet,Silverado,2024,New,,Toliver Chevrolet GMC,57475.0
GMC,Sierra,2024,New,,Toliver Chevrolet GMC,61355.0
Chevrolet,Silverado,2024,New,,Toliver Chevrolet GMC,82295.0
Chevrolet,Colorado,2023,New,,Gwatney Chevrolet,44305.0
Toyota,Tundra,2022,Used,19508.0,Mullinax Ford of Mobile,47990.0
Ford,Bronco,2023,New,,Mullinax Ford of Mobile,61475.0
Chevrolet,Suburban,2023,New,,Four Stars Auto Ranch,70105.0
Chevrolet,LS,2023,New,,Four Stars Auto Ranch,59590.0
Chevrolet,LS,2023,New,,Four Stars Auto Ranch,59590.0
BMW,M2,2024,New,,BMW of Meridian,89845.0
Honda,Civic,2024,New,,Honda World,33000.0
Honda,Civic,2024,New,,Honda World,26500.0
Kia,Telluride,2024,New,,Crain Kia of Conway,47295.0
GMC,Yukon,2022,Used,28547.0,Countryside Motors,67500.0
Chevrolet,Colorado,2023,New,,Joe Bullard Chevrolet,41274.0
Chevrolet,Silverado,2024,New,,Hug Chevrolet GMC,85840.0
Dodge,Charger,2023,New,,Hilltop Chrysler Dodge Jeep Ram,35900.0
RAM,3500,2024,New,,Hilltop Chrysler Dodge Jeep Ram,68830.0
Kia,Sportage,2023,New,,Crain Kia of Fort Smith,28990.0
Chevrolet,Silverado,2024,New,,Orr Chevrolet Cadillac of Fort Smith,
Cadillac,CT4,2023,New,,Orr Chevrolet Cadillac of Fort Smith,
Toyota,Camry,2024,New,,J Pauley Toyota,40882.0
Jeep,Wrangler,2012,Used,104141.0,Boggus Tipton Chrysler Dodge Jeep Ram,18995.0
Land Rover,Discovery,2019,Used,35202.0,Tameron Gulf Coast,29767.0
GMC,Yukon,2015,Used,118295.0,Tameron Gulf Coast,28545.0
Kia,Telluride,2021,Used,62489.0,Tameron Gulf Coast,35853.0
Chevrolet,Corvette,2011,Used,39159.0,Tameron Gulf Coast,30489.0
Nissan,Titan,2021,Used,53829.0,Tameron Gulf Coast,41385.0
Chevrolet,Suburban,2019,Used,76930.0,Tameron Gulf Coast,35787.0
Honda,Pilot,2023,New,,Patterson Honda,49204.0
Chevrolet,Silverado,2007,Used,181910.0,4M Autoplex,10998.0
Land Rover,Discovery,2023,New,,Land Rover San Juan Texas,76580.0
Jeep,Grand Cherokee,2023,New,,Chuck Stevens Chrysler Dodge Jeep Ram Fiat,44605.0
Lincoln,Navigator,2019,Used,113629.0,Chuck Stevens Ford,37991.0
Ford,F-150,2023,New,,Chuck Stevens Ford,84779.0
Kia,Forte,2018,Used,55062.0,iGOTCARS,11141.0
Toyota,Sequoia,2023,Used,3241.0,Orr GM Superstore,79435.0
Ford,Bronco,2023,New,,Riser Harness Ford,
Ford,Bronco,2023,New,,Riser Harness Ford,
Toyota,Venza,2014,Used,117605.0,Lipscomb Chevrolet,13477.0
GMC,Terrain,2023,New,,Seminole Chevrolet GMC,37325.0
Chevrolet,Trailblazer,2023,New,,Seminole Chevrolet GMC,33480.0
GMC,Yukon,2021,Certified,48401.0,Seminole Chevrolet GMC,63488.0
Ford,Explorer,2023,New,,Heartland Ford,45585.0
Ford,F-150,2022,Used,43591.0,Heartland Ford,59900.0
Ford,F-150,2023,New,,Heartland Ford,54400.0
Ford,F-150,2001,Used,60995.0,Morris Auto Sales,8900.0
RAM,2500,2023,New,,Eaton Chrysler Dodge Jeep RAM,88075.0
Jeep,Grand Cherokee,2023,New,,Allen Samuels Chrysler Dodge Jeep RAM of Oxford,48525.0
Jeep,Grand Cherokee,2024,New,,Allen Samuels Chrysler Dodge Jeep RAM of Oxford,48525.0
GMC,Sierra,2023,New,,Cannon Chevrolet GMC of West Point,76965.0
GMC,Sierra,2024,New,,Cannon Chevrolet GMC of West Point,72645.0
RAM,2500,2024,New,,Tommy Nix Chrysler Dodge Jeep Ram of Muskogee,93495.0
RAM,2500,2024,New,,Tommy Nix Chrysler Dodge Jeep Ram of Muskogee,
Jeep,Grand Cherokee,2023,New,,Heartland Chrysler Dodge Jeep Ram - Arkansas,67305.0
Toyota,Camry,2022,Used,9058.0,Lawton Chrysler Jeep Dodge,28995.0
Ford,Mustang,2023,New,,Stuteville Ford of Tahlequah,55035.0
Tesla,Model X,2019,Used,26915.0,Lawton Kia,52980.0
Toyota,Tundra,2015,Used,107860.0,Lawton Kia,24000.0
Toyota,Tacoma,2017,Used,101043.0,iGOTCARS,24541.0
Toyota,RAV4,2015,Used,99733.0,iGOTCARS,14941.0
FIAT,Spider,2018,Used,29502.0,iGOTCARS,22441.0
Jeep,Wrangler,2012,Used,135342.0,iGOTCARS,16141.0
Toyota,Tundra,2010,Used,112341.0,iGOTCARS,20941.0
Ford,Explorer,2018,Used,92698.0,iGOTCARS,18941.0
Toyota,Camry,2019,Used,9544.0,iGOTCARS,22941.0
Toyota,Supra,2021,Used,24697.0,iGOTCARS,39941.0
Honda,Civic,2017,Used,95050.0,iGOTCARS,16441.0
Ford,Fusion,2019,Used,49438.0,iGOTCARS,17441.0
Lexus,NX,2019,Used,81081.0,iGOTCARS,20441.0
Mazda,CX-5,2017,Used,69186.0,iGOTCARS,18941.0
Ford,Explorer,2018,Used,59842.0,iGOTCARS,21641.0
Lincoln,Navigator,2019,Used,51722.0,iGOTCARS,47941.0
Chevrolet,Bolt,2023,New,,John Holt Chevrolet,32185.0
Jeep,Wrangler,2024,New,,Landers CDJR of Norman,66064.0
Jeep,Grand Cherokee,2017,Used,111959.0,Landers CDJR of Norman,16499.0
RAM,1500,2023,New,,Landers CDJR of Norman,57276.0
Hyundai,Tucson,2024,New,,Norman Hyundai,37485.0
Hyundai,Elantra,2023,New,,Norman Hyundai,29910.0
Hyundai,Kona,2024,New,,Norman Hyundai,34365.0
Hyundai,Kona,2023,New,,Norman Hyundai,28310.0
Hyundai,Kona,2023,New,,Norman Hyundai,24346.0
Ford,Expedition,2022,Used,21238.0,Confidence Ford of Norman,47835.0
Volvo,C70,2013,Used,68303.0,Centennial Imports,18900.0
Mazda,CX-5,2024,New,,Sandy Sansing Mazda,40225.0
Chevrolet,Camaro,2024,New,,Sandy Sansing Chevrolet,54525.0
Cadillac,CTS,2015,Used,75560.0,Downtown Motorsports,18888.0
Nissan,Sentra,2023,New,,Bob Moore Nissan ,24855.0
Chevrolet,Silverado,2024,New,,Jimmy Gray Chevrolet,66740.0
Chevrolet,Silverado,2024,New,,Jimmy Gray Chevrolet,56385.0
Chevrolet,Bolt,2023,New,,Jimmy Gray Chevrolet,38240.0
Chevrolet,Silverado,2024,New,,Jimmy Gray Chevrolet,66740.0
Chevrolet,Trailblazer,2023,New,,Jimmy Gray Chevrolet,29755.0
Chevrolet,Trailblazer,2023,New,,Jimmy Gray Chevrolet,26230.0
Honda,Civic,2023,New,,Southaven Honda,30000.0
GMC,Sierra,2023,New,,Lee Motor Company,67720.0
Ford,Escape,2023,New,,Stanley Ford Sweetwater,32250.0
Kia,Seltos,2021,Certified,23811.0,Crain Kia of Fayetteville,23674.0
Toyota,Avalon,2019,Certified,34029.0,Toyota of Fayetteville,28500.0
Ford,Expedition,2022,Used,28999.0,Toyota of Fayetteville,52900.0
Toyota,Tundra,2023,New,,Toyota of Fayetteville,67329.0
Audi,A4,2014,Used,44966.0,Homer Skelton Ford,17641.0
BMW,X5,2020,Used,30341.0,Homer Skelton Ford,45291.0
BMW,535 i,2014,Used,135579.0,Homer Skelton Ford,16741.0
Jeep,Grand Cherokee,2023,New,,Bayird Dodge Chrysler Jeep Ram of West Memphis,
Jeep,Grand Cherokee,2023,New,,Bayird Dodge Chrysler Jeep Ram of West Memphis,
Jeep,Wrangler,2023,New,,Bayird Dodge Chrysler Jeep Ram of West Memphis,
Jeep,Grand Cherokee,2023,New,,Bayird Dodge Chrysler Jeep Ram of West Memphis,
